BME680_temperature_b,BME680_humidity_b,BME680_pressure_b,BME680_gas_b,BME680_temperature_f,BME680_humidity_f,BME680_pressure_f,BME680_gas_f,DHT21_temperature,DHT21_humidity,DHT22_temperature,DHT22_humidity,moisture_right,moisture_left,temperature_soil,temperature_water,light,level,door,timestamp
17.62,62.31,1002.92,91.86,15.69,73.54,1002.55,8.76,15.1,81.4,15.1,81.4,99.99,95,17.44,19.25,0,1,1,"""2023-05-05T21:37:20.000Z"""
17.54,62.25,1002.97,93.3,15.63,73.88,1002.54,8.69,15,81.4,15,81.4,99.99,99.99,17.31,19.19,0,1,1,"""2023-05-05T21:42:20.000Z"""
17.46,62.36,1002.95,94.25,15.56,74.12,1002.54,8.65,15,81.6,15,81.6,99.99,99,17.31,19.06,0,1,1,"""2023-05-05T21:47:20.000Z"""
17.4,62.38,1002.95,94.78,15.51,74.2,1002.55,8.6,14.9,81.6,14.9,81.6,99.99,99.99,17.25,19.06,0,1,1,"""2023-05-05T21:52:20.000Z"""
17.35,62.31,1002.99,94.12,15.4,74.11,1002.55,8.59,14.8,81.8,14.8,81.8,99.99,99.99,17.25,19.06,0,1,1,"""2023-05-05T21:57:20.000Z"""
17.26,62.6,1002.97,95.14,15.32,74.66,1002.58,8.51,14.8,82,14.8,82,99.99,99.99,17.12,19,0,1,1,"""2023-05-05T22:02:20.000Z"""
17.22,62.77,1002.93,96.35,15.25,74.98,1002.53,8.47,14.7,81.9,14.7,81.9,99.99,99.99,17.12,18.94,0,1,1,"""2023-05-05T22:07:21.000Z"""
17.21,62.23,1002.88,96.57,15.14,75.46,1002.5,8.4,14.6,82.3,14.6,82.3,99.99,97,17.06,18.87,0,1,1,"""2023-05-05T22:12:21.000Z"""
17.17,62.59,1002.88,96.13,15.06,75.6,1002.51,8.32,14.6,82.7,14.6,82.7,99.99,99.99,17,18.81,0,1,1,"""2023-05-05T22:17:21.000Z"""
17.12,62.59,1002.93,96.74,14.95,75.93,1002.55,8.28,14.4,82.9,14.4,82.9,99.99,99.99,17,18.75,0,1,1,"""2023-05-05T22:22:21.000Z"""
17.04,62.84,1002.97,96.24,14.9,76.14,1002.58,8.2,14.4,83,14.4,83,99.99,99.99,16.87,18.75,0,1,1,"""2023-05-05T22:27:23.000Z"""
16.98,62.93,1002.99,96.29,14.66,76.67,1002.62,8.14,14.3,83.2,14.3,83.2,99.99,99.99,16.87,18.75,0,1,1,"""2023-05-05T22:32:23.000Z"""
16.95,62.83,1003.05,96.18,14.53,77.34,1002.67,8.03,14.3,83.2,14.3,83.2,99.99,95,16.87,18.69,0,1,1,"""2023-05-05T22:37:24.000Z"""
16.93,62.63,1003.06,96.51,14.44,77.57,1002.71,7.95,14.3,83.4,14.3,83.4,99.99,99,16.75,18.62,0,1,1,"""2023-05-05T22:42:24.000Z"""
16.87,62.69,1003.08,97.08,14.36,77.89,1002.7,7.86,14.2,83.7,14.2,83.7,99.99,99.99,16.75,18.62,0,1,1,"""2023-05-05T22:47:24.000Z"""
16.83,62.83,1003.1,97.76,14.3,77.95,1002.74,7.8,14.1,83.7,14.1,83.7,99.99,99.99,16.69,18.56,0,1,1,"""2023-05-05T22:52:25.000Z"""
16.77,63.04,1003.11,97.47,14.26,78.07,1002.74,7.75,14,83.8,14,83.8,99.99,99.99,16.69,18.5,0,1,1,"""2023-05-05T22:57:25.000Z"""
16.68,63.23,1003.09,96.35,14.2,78.18,1002.72,7.68,14,83.9,14,83.9,99.99,99.99,16.56,18.44,0,1,1,"""2023-05-05T23:02:26.000Z"""
16.64,63.51,1003.06,97.7,14.16,78.24,1002.7,7.66,14,84.2,14,84.2,99.99,99.99,16.62,18.44,0,1,1,"""2023-05-05T23:07:26.000Z"""
16.59,63.59,1003.06,97.42,14.09,78.56,1002.69,7.59,13.9,84.3,13.9,84.3,99.99,95,16.5,18.44,0,1,1,"""2023-05-05T23:12:26.000Z"""
16.53,63.76,1003.02,96.91,14.23,78.07,1002.66,7.55,13.9,84.3,13.9,84.3,99.99,94,16.44,18.37,0,1,1,"""2023-05-05T23:17:27.000Z"""
16.44,63.96,1002.99,96.29,14.2,77.83,1002.63,7.56,13.8,84.6,13.8,84.6,99.99,96,16.44,18.31,0,1,1,"""2023-05-05T23:22:27.000Z"""
16.4,64.04,1002.99,96.4,14.15,77.78,1002.63,7.55,13.8,84.6,13.8,84.6,99.99,96,16.37,18.31,0,1,1,"""2023-05-05T23:27:28.000Z"""
16.35,64.1,1002.87,96.4,14.1,78.01,1002.52,7.53,13.8,84.8,13.8,84.8,99.99,99.99,16.25,18.25,0,1,1,"""2023-05-05T23:32:28.000Z"""
16.31,63.97,1002.83,95.9,14.08,78.4,1002.49,7.47,13.7,84.9,13.7,84.9,99.99,95,16.31,18.25,0,1,1,"""2023-05-05T23:37:28.000Z"""
16.23,64.03,1002.8,95.19,14.02,78.37,1002.45,7.46,13.6,84.9,13.6,84.9,99.99,99.99,16.25,18.19,0,1,1,"""2023-05-05T23:42:29.000Z"""
16.18,64.26,1002.77,95.76,13.94,78.16,1002.44,7.46,13.5,85.1,13.5,85.1,99.99,99.99,16.19,18.12,0,1,1,"""2023-05-05T23:47:29.000Z"""
16.14,64.05,1002.75,95,13.87,78.52,1002.41,7.42,13.5,85.5,13.5,85.5,99.99,99.99,16.12,18.12,0,1,1,"""2023-05-05T23:52:30.000Z"""
16.11,64.24,1002.74,94.67,13.83,78.68,1002.38,7.37,13.4,85.5,13.4,85.5,99.99,97,16.12,18.12,0,1,1,"""2023-05-05T23:57:30.000Z"""
16.05,64.19,1002.7,95.76,13.82,78.51,1002.36,7.37,13.3,85.8,13.3,85.8,99.99,97,16.06,18.06,0,1,1,"""2023-05-06T00:02:30.000Z"""
15.96,64.44,1002.67,95.76,13.76,78.42,1002.32,7.35,13.3,85.5,13.3,85.5,99.99,99.99,16.06,18,0,1,1,"""2023-05-06T00:07:30.000Z"""
15.88,64.49,1002.63,93.96,13.71,78.5,1002.29,7.36,13.2,85.6,13.2,85.6,99.99,96,15.94,17.94,0,1,1,"""2023-05-06T00:12:30.000Z"""
15.81,64.93,1002.66,94.92,13.66,78.52,1002.31,7.36,13.3,85.8,13.3,85.8,99.99,96,15.94,17.94,0,1,1,"""2023-05-06T00:17:30.000Z"""
15.78,65.43,1002.68,95.87,13.65,78.91,1002.33,7.34,13.3,85.8,13.3,85.8,99.99,95,15.88,17.94,0,1,1,"""2023-05-06T00:22:30.000Z"""
15.78,65.35,1002.67,94.44,13.61,79.18,1002.34,7.3,13.2,85.8,13.2,85.8,99.99,95,15.88,17.87,0,1,1,"""2023-05-06T00:27:30.000Z"""
15.76,65.5,1002.6,94.65,13.61,79.21,1002.25,7.28,13.3,85.9,13.3,85.9,99.99,99.99,15.88,17.81,0,1,1,"""2023-05-06T00:32:33.000Z"""
15.75,65.65,1002.59,95.36,13.6,79.33,1002.25,7.27,13.3,86.3,13.3,86.3,99.99,94,15.75,17.81,0,1,1,"""2023-05-06T00:37:33.000Z"""
15.71,65.61,1002.59,94.39,13.59,79.56,1002.26,7.23,13.2,86.2,13.2,86.2,99.99,99,15.69,17.75,0,1,1,"""2023-05-06T00:42:33.000Z"""
15.71,65.41,1002.58,94.07,13.54,79.51,1002.26,7.21,13.1,86.3,13.1,86.3,99.99,99.99,15.63,17.75,0,1,1,"""2023-05-06T00:47:34.000Z"""
15.66,65.35,1002.62,93.96,13.52,79.53,1002.29,7.2,12.8,86.8,12.8,86.8,99.99,96,15.56,17.69,0,1,1,"""2023-05-06T00:52:34.000Z"""
15.61,65.52,1002.66,94.12,13.44,79.6,1002.34,7.17,12.5,88,12.5,88,99.99,99.99,15.56,17.69,0,1,1,"""2023-05-06T00:57:35.000Z"""
15.52,65.92,1002.66,95.25,13.36,79.48,1002.32,7.18,12.8,87.1,12.8,87.1,99.99,97,15.5,17.62,0,1,1,"""2023-05-06T01:02:35.000Z"""
15.5,66.09,1002.75,94.76,13.35,79.65,1002.42,7.18,12.8,87,12.8,87,99.99,95,15.44,17.62,0,1,1,"""2023-05-06T01:07:35.000Z"""
15.48,66.02,1002.71,95.47,13.33,79.73,1002.39,7.17,12.8,86.9,12.8,86.9,99.99,99.99,15.44,17.56,0,1,1,"""2023-05-06T01:12:36.000Z"""
15.41,66.41,1002.7,97.13,13.28,79.44,1002.36,7.18,12.8,87.1,12.8,87.1,99.99,99.99,15.38,17.56,0,1,1,"""2023-05-06T01:17:36.000Z"""
15.38,66.58,1002.66,96.96,13.28,79.57,1002.36,7.19,13.3,85.7,13.3,85.7,99.99,99.99,15.38,17.5,0,1,1,"""2023-05-06T01:22:36.000Z"""
15.33,66.89,1002.61,97.19,13.28,79.46,1002.29,7.22,13.4,85,13.4,85,99.99,97,15.31,17.44,0,1,1,"""2023-05-06T01:27:37.000Z"""
15.3,66.92,1002.48,97.76,13.26,79.19,1002.15,7.24,13,86.6,13,86.6,99.99,99.99,15.25,17.44,0,1,1,"""2023-05-06T01:32:37.000Z"""
15.23,67.16,1002.39,97.93,13.24,79.33,1002.08,7.24,12.8,86.9,12.8,86.9,99.99,94,15.19,17.44,0,1,1,"""2023-05-06T01:37:38.000Z"""
15.24,66.83,1002.4,97.13,13.18,79.31,1002.09,7.25,12.8,87.3,12.8,87.3,99.99,99.99,15.19,17.44,0,1,1,"""2023-05-06T01:42:38.000Z"""
15.21,67.18,1002.77,95.19,13.16,79.74,1002.44,7.26,12.7,87.5,12.7,87.5,99.99,97,15.13,17.37,0,1,1,"""2023-05-06T01:47:39.000Z"""
15.27,66.68,1003.17,94.28,13.14,79.89,1002.84,7.25,12.6,87.5,12.6,87.5,99.99,99,15.06,17.37,0,1,1,"""2023-05-06T01:52:39.000Z"""
15.25,66.94,1003.33,95.87,13.13,79.78,1002.97,7.25,12.5,87.6,12.5,87.6,99.99,99,15.06,17.31,0,1,1,"""2023-05-06T01:57:39.000Z"""
15.17,67.05,1003.24,95.21,13.12,80.28,1002.89,7.19,12.5,88.1,12.5,88.1,99.99,96,15,17.25,0,1,1,"""2023-05-06T02:02:40.000Z"""
15.13,66.99,1003.32,95.76,13.03,80.25,1002.98,7.18,12.4,87.8,12.4,87.8,99.99,94,14.94,17.25,0,1,1,"""2023-05-06T02:07:40.000Z"""
15.08,67.06,1003.43,95.87,12.98,80.07,1003.11,7.17,12.4,87.8,12.4,87.8,99.99,94,14.94,17.25,0,1,1,"""2023-05-06T02:12:40.000Z"""
15.02,67.41,1003.43,95.54,12.95,80.15,1003.1,7.14,12.4,87.8,12.4,87.8,99.99,96,14.87,17.25,0,1,1,"""2023-05-06T02:17:40.000Z"""
14.99,67.31,1003.39,95.43,12.98,80.48,1003.07,7.15,12.4,88,12.4,88,99.99,99.99,14.81,17.19,0,1,1,"""2023-05-06T02:22:40.000Z"""
14.96,67.49,1003.32,95.21,12.94,80.61,1002.99,7.12,12.3,87.9,12.3,87.9,99.99,99.99,14.81,17.19,0,1,1,"""2023-05-06T02:27:40.000Z"""
14.98,67.2,1003.21,95.21,12.92,80.7,1002.89,7.11,12.3,88.1,12.3,88.1,99.99,97,14.69,17.06,0,1,1,"""2023-05-06T02:32:40.000Z"""
15.02,66.9,1003.08,94.92,12.88,80.24,1002.75,7.13,12.3,87.7,12.3,87.7,99.99,99.99,14.63,17.12,0,1,1,"""2023-05-06T02:37:40.000Z"""
14.93,67.56,1002.98,94.6,12.87,79.76,1002.64,7.17,12.4,88,12.4,88,99.99,99.99,14.69,17.06,0,1,1,"""2023-05-06T02:42:41.000Z"""
14.89,67.86,1002.89,95.47,12.86,80.06,1002.55,7.17,12.4,88.2,12.4,88.2,99.99,97,14.63,17.06,0,1,1,"""2023-05-06T02:47:43.000Z"""
14.9,67.71,1002.91,95.96,12.88,80.03,1002.57,7.18,12.5,88.1,12.5,88.1,99.99,99,14.56,17.06,0,1,1,"""2023-05-06T02:52:43.000Z"""
14.88,67.75,1002.94,94.71,12.92,80.12,1002.6,7.21,12.5,87.9,12.5,87.9,99.99,94,14.5,17.06,0,1,1,"""2023-05-06T02:57:43.000Z"""
14.88,67.78,1002.9,93.8,12.97,80.32,1002.57,7.17,12.5,88.1,12.5,88.1,99.99,97,14.5,16.94,0,1,1,"""2023-05-06T03:02:44.000Z"""
14.95,67.92,1003.01,94.25,13.03,80.73,1002.69,7.14,12.5,88.1,12.5,88.1,99.99,95,14.5,16.94,0,1,1,"""2023-05-06T03:07:44.000Z"""
14.99,67.95,1002.98,93.4,13.08,81.05,1002.65,7.09,12.6,88,12.6,88,99.99,98,14.44,17,0,1,1,"""2023-05-06T03:12:45.000Z"""
15.03,68.14,1002.89,92.26,13.11,81.13,1002.61,7.05,12.6,88.2,12.6,88.2,99.99,99.99,14.38,16.94,4,1,1,"""2023-05-06T03:17:45.000Z"""
15.12,67.84,1002.96,92.47,13.15,80.91,1002.68,7.03,12.6,88,12.6,88,99.99,99.99,14.31,16.87,9,1,1,"""2023-05-06T03:22:45.000Z"""
15.15,67.81,1002.97,93.19,13.18,80.77,1002.67,7.02,12.6,88,12.6,88,99.99,95,14.25,16.94,15,1,1,"""2023-05-06T03:27:46.000Z"""
15.24,67.42,1002.96,93.61,13.2,80.74,1002.67,7,12.7,87.8,12.7,87.8,99.99,99.99,14.25,16.94,21,1,1,"""2023-05-06T03:32:46.000Z"""
15.29,67.03,1002.9,94.14,13.23,80.5,1002.62,7.01,12.7,87.7,12.7,87.7,99.99,94,14.19,16.87,26,1,1,"""2023-05-06T03:37:47.000Z"""
15.36,67.1,1002.89,94.35,13.3,80.64,1002.59,7,12.8,87.5,12.8,87.5,99.99,99.99,14.19,16.87,29,1,1,"""2023-05-06T03:42:47.000Z"""
15.45,67.01,1002.85,92.88,13.38,80.76,1002.58,6.98,12.9,87.4,12.9,87.4,99.99,94,14.13,16.87,33,1,1,"""2023-05-06T03:47:47.000Z"""
15.58,66.85,1002.82,94.89,13.48,80.52,1002.56,6.97,13,87.2,13,87.2,99.99,96,14.13,16.81,36,1,1,"""2023-05-06T03:52:48.000Z"""
15.6,66.97,1002.82,96.24,13.57,79.97,1002.56,7.02,13.2,86.6,13.2,86.6,99.99,94,14.06,16.81,37,1,1,"""2023-05-06T03:57:48.000Z"""
15.64,67.01,1002.83,97.59,13.68,79.97,1002.57,7.04,13.3,86.1,13.3,86.1,99.99,95,14,16.81,39,1,1,"""2023-05-06T04:02:49.000Z"""
15.79,66.62,1002.86,96.68,13.77,79.47,1002.6,7.07,13.3,86.1,13.3,86.1,99.99,98,14,16.81,43,1,1,"""2023-05-06T04:07:49.000Z"""
16.03,66.1,1002.99,94.87,13.93,79.34,1002.71,7.1,13.5,85.7,13.5,85.7,99.99,98,14,16.81,44,1,1,"""2023-05-06T04:12:49.000Z"""
16.18,65.76,1002.98,94.23,14,79.5,1002.73,7.1,13.6,85.5,13.6,85.5,99.99,99.99,13.94,16.81,43,1,1,"""2023-05-06T04:17:50.000Z"""
16.25,65.73,1003.01,95.87,14.09,79.2,1002.76,7.09,13.7,84.8,13.7,84.8,99.99,97,13.88,16.81,45,1,1,"""2023-05-06T04:22:50.000Z"""
16.31,65.48,1002.97,95.3,14.11,79.28,1002.72,7.08,13.8,84.7,13.8,84.7,99.99,94,13.88,16.81,49,1,1,"""2023-05-06T04:27:50.000Z"""
16.42,65.64,1002.99,95.54,14.23,79.17,1002.74,7.12,13.9,84.5,13.9,84.5,99.99,99,13.88,16.81,51,1,1,"""2023-05-06T04:32:50.000Z"""
16.54,65.56,1003.05,93.82,14.38,78.43,1002.81,7.13,14,84.5,14,84.5,99.99,99,13.81,16.75,51,1,1,"""2023-05-06T04:37:50.000Z"""
16.67,65.28,1003.02,92.78,14.47,78.46,1002.79,7.17,14.1,84.6,14.1,84.6,99.99,96,13.75,16.81,52,1,1,"""2023-05-06T04:42:50.000Z"""
16.78,65.48,1003.04,91.16,14.56,78.1,1002.81,7.21,14.2,84.5,14.2,84.5,99.99,94,13.81,16.75,53,1,1,"""2023-05-06T04:47:50.000Z"""
16.81,65.22,1003.11,90.86,14.67,77.55,1002.87,7.23,14.2,85.1,14.2,85.1,99.99,99.99,13.75,16.81,54,1,1,"""2023-05-06T04:52:50.000Z"""
16.81,65.57,1003.08,88.73,14.76,77.3,1002.82,7.26,14.3,84.6,14.3,84.6,99.99,94,13.69,16.75,55,1,1,"""2023-05-06T04:57:53.000Z"""
16.91,64.93,1002.98,91.36,14.7,77.27,1002.72,7.31,14.4,82.9,14.4,82.9,99.99,98,13.62,16.75,53,1,1,"""2023-05-06T05:02:54.000Z"""
16.98,64.5,1002.94,94.14,14.62,77.73,1002.7,7.34,14.3,82.9,14.3,82.9,99.99,96,13.62,16.81,52,1,1,"""2023-05-06T05:07:54.000Z"""
16.99,65.18,1003.06,90.46,14.86,77.05,1002.81,7.34,14.4,83.7,14.4,83.7,99.99,96,13.62,16.75,56,1,1,"""2023-05-06T05:12:54.000Z"""
17.13,65.19,1002.92,90.07,14.89,77.3,1002.66,7.35,14.7,83.4,14.7,83.4,99.99,98,13.62,16.75,62,1,1,"""2023-05-06T05:17:55.000Z"""
17.29,65.3,1003.15,88.26,15.14,76.86,1002.92,7.39,14.9,82.2,14.9,82.2,99.99,99,13.56,16.81,67,1,1,"""2023-05-06T05:22:55.000Z"""
17.57,64.36,1003.23,87.34,15.55,75.05,1002.96,7.5,15.3,81.3,15.3,81.3,99.99,99.99,13.56,16.81,65,1,1,"""2023-05-06T05:27:56.000Z"""
17.78,64.2,1003.36,87.98,15.74,74.39,1003.13,7.62,15.3,81.2,15.3,81.2,99.99,97,13.56,16.81,63,1,1,"""2023-05-06T05:32:56.000Z"""
17.82,63.81,1003.36,88.45,15.75,74.06,1003.12,7.72,15.4,81.7,15.4,81.7,99.99,97,13.5,16.81,63,1,1,"""2023-05-06T05:37:56.000Z"""
17.9,63.93,1003.38,87.98,15.86,73.99,1003.16,7.78,15.5,80.2,15.5,80.2,99.99,96,13.5,16.81,66,1,1,"""2023-05-06T05:42:57.000Z"""
18.11,62.85,1003.29,88.92,15.88,74.38,1003.05,7.84,15.7,79.5,15.7,79.5,99.99,97,13.5,16.81,66,1,1,"""2023-05-06T05:47:57.000Z"""
18.21,63.17,1003.34,89.02,16.05,73.78,1003.11,7.9,15.8,80.4,15.8,80.4,99.99,99.99,13.5,16.81,68,1,1,"""2023-05-06T05:52:58.000Z"""
18.51,62.23,1003.36,90.27,16.25,73.54,1003.13,7.94,16.1,77.9,16.1,77.9,99.99,95,13.44,16.87,70,1,1,"""2023-05-06T05:57:58.000Z"""
18.66,62.45,1003.38,89.4,16.47,72.94,1003.18,8.03,16.3,77.3,16.3,77.3,99.99,99.99,13.38,16.81,68,1,1,"""2023-05-06T06:02:58.000Z"""
18.75,61.5,1003.36,90.86,16.38,73.53,1003.14,8.06,16.3,77.2,16.3,77.2,99.99,99.99,13.44,16.81,65,1,1,"""2023-05-06T06:07:59.000Z"""
18.71,61.99,1003.31,90.86,16.38,73.24,1003.09,8.06,16.3,77.3,16.3,77.3,99.99,99.99,13.44,16.87,67,1,1,"""2023-05-06T06:12:59.000Z"""
18.86,61.33,1003.37,90.76,16.55,72.85,1003.15,8.14,16.4,76.7,16.4,76.7,99.99,99.99,13.44,16.87,71,1,1,"""2023-05-06T06:18:00.000Z"""
19.24,61.2,1003.44,90.86,17.02,71.67,1003.22,8.26,16.9,77.5,16.9,77.5,99.99,94,13.38,16.87,73,1,1,"""2023-05-06T06:23:00.000Z"""
19.55,61.13,1003.31,90.86,17.43,70.88,1003.13,8.4,17.3,75.6,17.3,75.6,99.99,95,13.38,16.87,73,1,1,"""2023-05-06T06:28:00.000Z"""
19.75,60.4,1003.39,90.46,17.51,70.68,1003.15,8.5,17.5,75.1,17.5,75.1,99.99,99,13.38,16.94,72,1,1,"""2023-05-06T06:33:00.000Z"""
19.78,61.46,1003.47,86.61,17.61,71.83,1003.25,8.46,17.5,74.9,17.5,74.9,99.99,98,13.38,17,70,1,1,"""2023-05-06T06:38:00.000Z"""
19.65,62.24,1003.51,84.42,17.59,71.84,1003.3,8.36,17.5,74.5,17.5,74.5,99.99,95,13.38,17,71,1,1,"""2023-05-06T06:43:00.000Z"""
19.61,62.36,1003.53,84.08,17.6,71.97,1003.3,8.34,17.5,74.8,17.5,74.8,99.99,94,13.31,17,70,1,1,"""2023-05-06T06:48:00.000Z"""
19.68,61.96,1003.56,83.08,17.48,72.32,1003.32,8.35,17.5,75.2,17.5,75.2,99.99,99.99,13.38,17.06,71,1,1,"""2023-05-06T06:53:00.000Z"""
19.67,61.92,1003.53,84.51,17.65,72.44,1003.33,8.28,17.7,74.5,17.7,74.5,99.99,99,13.31,17.06,71,1,1,"""2023-05-06T06:58:00.000Z"""
19.82,62.26,1003.51,82.1,17.75,72.48,1003.28,8.27,17.7,74.6,17.7,74.6,99.99,99.99,13.31,17,70,1,1,"""2023-05-06T07:03:00.000Z"""
19.81,61.6,1003.5,83.58,17.65,72.08,1003.25,8.27,17.6,75,17.6,75,99.99,99,13.31,17.06,69,1,1,"""2023-05-06T07:08:03.000Z"""
19.66,61.97,1003.49,83.16,17.56,72.57,1003.26,8.27,17.5,75,17.5,75,99.99,96,13.31,17.06,68,1,1,"""2023-05-06T07:13:03.000Z"""
19.51,62.16,1003.63,84.34,17.47,72.47,1003.36,8.26,17.3,75.3,17.3,75.3,99.99,99.99,13.31,17.06,63,1,1,"""2023-05-06T07:18:04.000Z"""
19.28,62.63,1003.71,82.34,17.29,72.5,1003.43,8.22,17,75.7,17,75.7,99.99,99,13.31,17.12,60,1,1,"""2023-05-06T07:23:04.000Z"""
19.14,62.59,1003.77,82.5,17.12,72.28,1003.51,8.3,16.8,76,16.8,76,99.99,99.99,13.31,17.12,61,1,1,"""2023-05-06T07:28:04.000Z"""
18.99,62.6,1003.73,84.68,17.02,71.65,1003.45,8.34,16.6,76.5,16.6,76.5,99.99,95,13.38,17.06,58,1,1,"""2023-05-06T07:33:05.000Z"""
18.85,62.95,1003.71,84.68,16.87,71.77,1003.43,8.4,16.4,77,16.4,77,99.99,99.99,13.31,17.12,59,1,1,"""2023-05-06T07:38:05.000Z"""
18.84,63.58,1003.71,83.83,16.85,72.47,1003.43,8.44,16.3,78.3,16.3,78.3,99.99,99.99,13.31,17.12,64,1,1,"""2023-05-06T07:43:06.000Z"""
18.93,64.56,1003.8,80.43,16.8,74.34,1003.55,8.29,16.4,79.1,16.4,79.1,99.99,99,13.31,17.12,69,1,1,"""2023-05-06T07:48:06.000Z"""
19.29,65.17,1003.73,76.18,17.04,75.12,1003.49,8.15,16.7,79.6,16.7,79.6,99.99,99.99,13.31,17.12,71,1,1,"""2023-05-06T07:53:07.000Z"""
19.6,64.34,1003.7,75.21,17.15,75,1003.46,8.05,16.9,79.3,16.9,79.3,99.99,95,13.31,17.12,71,1,1,"""2023-05-06T07:58:07.000Z"""
19.88,63.76,1003.65,75.28,17.34,74.9,1003.42,7.95,17.1,79.1,17.1,79.1,99.99,99.99,13.31,17.12,71,1,1,"""2023-05-06T08:03:07.000Z"""
19.9,64.91,1003.64,72.1,17.33,75.4,1003.39,7.87,17.3,79.4,17.3,79.4,99.99,95,13.31,17.12,72,1,1,"""2023-05-06T08:08:07.000Z"""
20.1,63.58,1003.61,74.14,17.5,74.66,1003.4,7.84,17.3,78.9,17.3,78.9,99.99,96,13.31,17.12,72,1,1,"""2023-05-06T08:13:08.000Z"""
20.25,64.48,1003.65,70.81,17.69,75,1003.45,7.8,17.7,78.5,17.7,78.5,99.99,99.99,13.31,17.19,75,1,1,"""2023-05-06T08:18:08.000Z"""
20.58,63.44,1003.71,73.04,17.97,74.62,1003.51,7.76,17.9,78.3,17.9,78.3,99.99,99,13.31,17.19,73,1,1,"""2023-05-06T08:23:09.000Z"""
20.6,63.73,1003.7,70.75,17.96,74.51,1003.46,7.71,17.9,78.1,17.9,78.1,99.99,99.99,13.31,17.19,72,1,1,"""2023-05-06T08:28:09.000Z"""
20.56,63,1003.66,72.98,17.86,74.68,1003.42,7.67,17.9,78.2,17.9,78.2,99.99,99.99,13.31,17.25,74,1,1,"""2023-05-06T08:33:09.000Z"""
20.83,63.24,1003.62,71.29,18.15,73.68,1003.41,7.71,18.3,77.6,18.3,77.6,99.99,99,13.31,17.19,76,1,1,"""2023-05-06T08:38:10.000Z"""
21.18,63.11,1003.68,69.69,18.47,74.22,1003.47,7.68,18.7,76.2,18.7,76.2,99.99,94,13.25,17.19,77,1,1,"""2023-05-06T08:43:10.000Z"""
21.53,62.71,1003.69,68.43,18.83,73.57,1003.51,7.72,19.1,75,19.1,75,99.99,99.99,13.31,17.25,79,1,1,"""2023-05-06T08:48:10.000Z"""
22.26,61.33,1003.72,68.32,19.62,71.39,1003.59,7.8,20,72.1,20,72.1,99.99,98,13.31,17.31,81,1,1,"""2023-05-06T08:56:08.000Z"""
22.8,60.89,1003.66,66.89,20.22,70.38,1003.53,7.87,20.7,70.4,20.7,70.4,99.99,94,13.31,17.31,81,1,1,"""2023-05-06T09:01:08.000Z"""
23.13,59.86,1003.77,67.43,20.41,69.91,1003.6,7.92,20.9,69.7,20.9,69.7,99.99,99.99,13.31,17.37,81,1,1,"""2023-05-06T09:06:08.000Z"""
23.53,59.04,1003.8,68.26,20.97,68.87,1003.69,7.94,21.4,68.4,21.4,68.4,99.99,95,13.38,17.44,81,1,1,"""2023-05-06T09:11:10.000Z"""
24,57.8,1003.74,68.54,21.14,68.66,1003.64,7.99,21.9,67.5,21.9,67.5,99.99,94,13.31,17.5,82,1,1,"""2023-05-06T09:16:10.000Z"""
24.59,56.56,1003.68,69.34,21.75,66.84,1003.6,8.02,22.6,65.2,22.6,65.2,99.99,94,13.38,17.56,84,1,1,"""2023-05-06T09:21:10.000Z"""
25.63,54.53,1003.65,70.57,22.92,63.81,1003.7,8.28,23.8,61.2,23.8,61.2,99.99,99.99,13.38,17.69,85,1,1,"""2023-05-06T09:26:10.000Z"""
27.08,51.55,1003.65,69.28,23.89,62.2,1003.79,8.52,24.6,59.3,24.6,59.3,99.99,99.99,13.38,17.75,86,1,1,"""2023-05-06T09:31:11.000Z"""
28.49,48.86,1003.74,66.89,25.48,59.45,1003.99,8.83,25.7,56.9,25.7,56.9,99.99,99.99,13.38,17.81,87,1,1,"""2023-05-06T09:36:11.000Z"""
28.6,48.84,1003.7,67.98,26.25,56.41,1003.89,9.21,26.5,54.7,26.5,54.7,99.99,99.99,13.38,17.94,88,1,1,"""2023-05-06T09:41:11.000Z"""
29.78,46.23,1003.68,66.63,27.13,53.91,1003.75,9.64,27.6,52.1,27.6,52.1,99.99,96,13.44,18,84,1,1,"""2023-05-06T09:46:12.000Z"""
28.33,48.65,1003.64,70.27,26.09,55.06,1003.58,9.84,26.6,53.6,26.6,53.6,99.99,94,13.44,18.12,83,1,1,"""2023-05-06T09:51:12.000Z"""
27.87,49.04,1003.65,70.69,25.21,59.07,1003.58,9.67,25.9,55.4,25.9,55.4,99.99,97,13.5,18.25,82,1,1,"""2023-05-06T09:56:12.000Z"""
27.19,50.15,1003.62,75.49,24.46,60.42,1003.49,9.53,25.4,56.5,25.4,56.5,99.99,99.99,13.5,18.25,83,1,1,"""2023-05-06T10:01:13.000Z"""
27.38,49.46,1003.64,79.51,25.2,58.71,1003.61,9.82,25.8,55.1,25.8,55.1,99.99,99.99,13.56,18.37,86,1,1,"""2023-05-06T10:06:13.000Z"""
29,46.41,1003.59,83.49,26.49,54.66,1003.69,10.16,27.4,51.8,27.4,51.8,99.99,99.99,13.56,18.37,86,1,1,"""2023-05-06T10:11:14.000Z"""
29.33,46.69,1003.59,75.62,26.58,55.31,1003.63,10.29,27.9,50.7,27.9,50.7,99.99,99,13.56,18.5,87,1,1,"""2023-05-06T10:16:14.000Z"""
